,compound,x,Temperature,rho,w_mass,w_vol,time,D,Viscosity,D0,E
2744,ocm,44.187149534234926,25.5,1.5300000000000002,12.3,26.884285714285724,3694.2727272727275,8249.999999999993,36.20000000000003,399278611360.94696,43988.45446121741
2745,ocm,44.187149534234926,25.600000000000023,1.5300000000000002,12.3,26.884285714285724,3678.4545454545455,8275.623268698066,36.09999999999998,399278611360.94696,43988.45446121741
2746,ocm,44.187149534234926,25.69999999999999,1.53,12.300000000000002,26.88428571428572,3660.1666666666665,8324.512534818943,35.89999999999999,399278611360.94696,43988.454461217414
2747,ocm,44.187149534234926,25.80000000000001,1.53,12.3,26.88428571428572,3648.777777777778,8350.55865921787,35.80000000000003,399278611360.94696,43988.45446121741
2748,ocm,44.187149534234926,25.899999999999977,1.53,12.3,26.88428571428572,3621.0,8400.280898876395,35.60000000000003,399278611360.94696,43988.45446121741
2749,ocm,44.187149534234926,26.0,1.53,12.3,26.88428571428572,3598.3333333333335,8436.017833302389,35.4611111111111,399278611360.94696,43988.45446121741
2750,ocm,44.187149534234926,26.100000000000023,1.5300000000000002,12.3,26.884285714285724,3573.681818181818,8477.337110481583,35.30000000000001,399278611360.94696,43988.45446121741
2751,ocm,44.187149534234926,26.19999999999999,1.53,12.3,26.88428571428572,3525.323529411765,8519.226127222453,35.138235294117635,399278611360.94696,43988.45446121741
2752,ocm,44.187149534234926,26.30000000000001,1.53,12.3,26.88428571428572,3456.1176470588234,8580.229226361038,34.89999999999998,399278611360.94696,43988.45446121741
2753,ocm,44.187149534234926,26.399999999999977,1.53,12.3,26.88428571428572,3401.030303030303,8632.564841498552,34.700000000000024,399278611360.94696,43988.45446121741
2754,ocm,44.187149534234926,26.5,1.53,12.3,26.88428571428572,3342.3529411764707,8685.50724637681,34.50000000000001,399278611360.94696,43988.45446121741
2755,ocm,44.187149534234926,26.600000000000023,1.53,12.3,26.88428571428572,3287.72,8739.067055393587,34.3,399278611360.94696,43988.454461217414
2756,ocm,44.187149534234926,26.69999999999999,1.53,12.3,26.88428571428572,3236.3076923076924,8793.255131964805,34.10000000000001,399278611360.94696,43988.45446121741
2757,ocm,44.187149534234926,26.80000000000001,1.53,12.3,26.88428571428572,3202.88,8821.023977919618,34.00399999999998,399278611360.94696,43988.454461217414
2758,ocm,44.187149534234926,26.899999999999977,1.5299999999999998,12.3,26.884285714285717,3159.1724137931033,8873.607005734182,33.81379310344828,399278611360.9469,43988.45446121741
2759,ocm,44.187149534234926,27.0,1.53,12.3,26.88428571428572,3105.5,8925.821034750126,33.62750000000002,399278611360.94696,43988.45446121741
2760,ocm,44.187149534234926,27.100000000000023,1.53,12.3,26.88428571428572,3061.7073170731705,8980.401059907977,33.43414634146341,399278611360.94696,43988.45446121741
2761,ocm,44.187149534234926,27.19999999999999,1.5299999999999998,12.3,26.884285714285717,3014.1739130434785,9046.686746987943,33.20000000000003,399278611360.9469,43988.45446121741
2762,ocm,44.187149534234926,27.30000000000001,1.5299999999999998,12.3,26.884285714285717,2988.1739130434785,9069.906975860884,33.12608695652174,399278611360.9469,43988.45446121741
2763,ocm,44.187149534234926,27.399999999999977,1.53,12.3,26.88428571428572,2945.25,9135.258358662619,32.89999999999998,399278611360.94696,43988.45446121741
2764,ocm,44.187149534234926,27.5,1.5300000000000002,12.3,26.884285714285724,2899.159090909091,9199.364327934505,32.681818181818194,399278611360.94696,43988.45446121741
2765,ocm,44.187149534234926,27.600000000000023,1.53,12.3,26.88428571428572,2858.25,9253.846153846158,32.499999999999986,399278611360.94696,43988.45446121741
2766,ocm,44.187149534234926,27.69999999999999,1.53,12.3,26.884285714285717,2828.0,9288.487666194658,32.38974358974359,399278611360.94696,43988.45446121741
2767,ocm,44.187149534234926,27.80000000000001,1.5299999999999998,12.3,26.884285714285717,2795.782608695652,9316.087147631324,32.304347826086946,399278611360.9469,43988.45446121741
2768,ocm,44.187149534234926,27.899999999999977,1.53,12.3,26.88428571428572,2759.925925925926,9349.378881987574,32.20000000000001,399278611360.94696,43988.45446121741
2769,ocm,44.187149534234926,28.0,1.5300000000000002,12.3,26.884285714285724,2731.6363636363635,9352.48447204968,32.20000000000003,399278611360.94696,43988.45446121741
2770,ocm,44.187149534234926,28.899999999999977,1.5300000000000002,12.3,26.884285714285724,2473.0,10001.655629139077,30.199999999999978,399278611360.94696,43988.45446121741
2771,ocm,44.187149534234926,29.0,1.53,12.3,26.88428571428572,2459.5,10038.20598006645,30.09999999999998,399278611360.94696,43988.45446121741
2772,ocm,44.187149534234926,29.100000000000023,1.53,12.300000000000002,26.88428571428572,2434.5,10108.695652173905,29.900000000000023,399278611360.94696,43988.454461217414
2773,ocm,44.187149534234926,29.19999999999999,1.53,12.300000000000002,26.88428571428572,2419.5,10145.973154362417,29.799999999999994,399278611360.94696,43988.454461217414
2774,ocm,44.187149534234926,29.30000000000001,1.53,12.3,26.88428571428572,2400.866666666667,10208.731079564408,29.626666666666676,399278611360.94696,43988.45446121741
2775,ocm,44.187149534234926,29.399999999999977,1.53,12.3,26.88428571428572,2377.0,10282.62230443169,29.42352941176471,399278611360.94696,43988.45446121741
2776,ocm,44.187149534234926,29.5,1.53,12.3,26.88428571428572,2342.6666666666665,10400.37639444176,29.100000000000012,399278611360.94696,43988.45446121741
2777,ocm,44.187149534234926,29.600000000000023,1.5300000000000002,12.3,26.884285714285724,2322.0,10475.778546712803,28.9,399278611360.94696,43988.45446121741
2778,ocm,44.187149534234926,29.69999999999999,1.53,12.3,26.88428571428572,2311.0,10515.625000000002,28.799999999999994,399278611360.94696,43988.45446121741
2779,ocm,44.187149534234926,29.80000000000001,1.53,12.300000000000002,26.88428571428572,2291.5,10592.657342657343,28.599999999999998,399278611360.94696,43988.454461217414
2780,ocm,44.187149534234926,29.899999999999977,1.53,12.3,26.88428571428572,2281.0,10633.333333333332,28.499999999999993,399278611360.94696,43988.45446121741
2781,ocm,44.187149534234926,30.0,1.53,12.3,26.88428571428572,2262.5,10712.01413427561,28.30000000000002,399278611360.94696,43988.45446121741
2782,ocm,44.187149534234926,30.100000000000023,1.53,12.3,26.88428571428572,2251.75,10753.546099290777,28.200000000000006,399278611360.94696,43988.45446121741
2783,ocm,44.187149534234926,30.19999999999999,1.53,12.300000000000002,26.88428571428572,2243.0,10795.373665480422,28.10000000000001,399278611360.94696,43988.454461217414
2784,ocm,44.187149534234926,30.30000000000001,1.53,12.3,26.88428571428572,2227.25,10856.922043010749,27.950000000000003,399278611360.94696,43988.45446121741
2785,ocm,44.187149534234926,30.399999999999977,1.53,12.3,26.88428571428572,2216.5,10919.064748201434,27.800000000000008,399278611360.94696,43988.45446121741
2786,ocm,44.187149534234926,30.5,1.53,12.3,26.88428571428572,2206.0,10962.093862815886,27.699999999999996,399278611360.94696,43988.45446121741
2787,ocm,44.187149534234926,30.600000000000023,1.53,12.300000000000002,26.88428571428572,2197.5,11005.434782608687,27.600000000000023,399278611360.94696,43988.454461217414
2788,ocm,44.187149534234926,30.69999999999999,1.53,12.300000000000002,26.88428571428572,2190.0,11049.090909090917,27.499999999999982,399278611360.94696,43988.454461217414
2789,ocm,44.187149534234926,30.80000000000001,1.53,12.300000000000002,26.88428571428572,2184.5,11093.065693430652,27.40000000000001,399278611360.94696,43988.454461217414
2790,ocm,44.187149534234926,30.899999999999977,1.53,12.300000000000002,26.88428571428572,2177.5,11137.362637362645,27.299999999999972,399278611360.94696,43988.454461217414
2791,ocm,44.187149534234926,31.0,1.53,12.3,26.88428571428572,2158.5,11177.889328808442,27.21000000000001,399278611360.94696,43988.45446121741
2792,ocm,44.187149534234926,31.100000000000023,1.5299999999999998,12.3,26.884285714285717,2118.0,11226.937269372696,27.099999999999994,399278611360.9469,43988.45446121741
2793,ocm,44.187149534234926,31.19999999999999,1.53,12.3,26.88428571428572,2054.5,11314.126394052044,26.9,399278611360.94696,43988.45446121741
2794,ocm,44.187149534234926,31.30000000000001,1.5300000000000002,12.299999999999999,26.88428571428572,2017.0697674418604,11360.07462686567,26.8,399278611360.94696,43988.45446121741
2795,ocm,44.187149534234926,31.399999999999977,1.53,12.3,26.88428571428572,1951.4285714285713,11449.248120300748,26.600000000000005,399278611360.94696,43988.45446121741
2796,ocm,44.187149534234926,31.5,1.53,12.3,26.88428571428572,1919.5,11496.226415094336,26.500000000000007,399278611360.94696,43988.45446121741
2797,ocm,44.187149534234926,31.600000000000023,1.53,12.3,26.88428571428572,1885.5,11537.510521885519,26.4138888888889,399278611360.94696,43988.45446121741
2798,ocm,44.187149534234926,31.69999999999999,1.5299999999999998,12.3,26.884285714285717,1825.9565217391305,11635.496183206109,26.199999999999992,399278611360.9469,43988.45446121741
2799,ocm,44.187149534234926,31.80000000000001,1.53,12.3,26.88428571428572,1791.0,11683.908045977012,26.099999999999994,399278611360.94696,43988.45446121741
2800,ocm,44.187149534234926,31.899999999999977,1.53,12.3,26.88428571428572,1745.5,11777.992277992285,25.899999999999977,399278611360.94696,43988.45446121741
2801,ocm,44.187149534234926,32.0,1.5299999999999998,12.3,26.884285714285717,1712.0,11827.519379844967,25.799999999999983,399278611360.9469,43988.45446121741
2802,ocm,44.187149534234926,32.10000000000002,1.53,12.300000000000002,26.88428571428572,1688.5,11875.51371670739,25.704166666666655,399278611360.94696,43988.454461217414
2803,ocm,44.187149534234926,32.19999999999999,1.5299999999999998,12.3,26.884285714285717,1655.0,11927.734374999987,25.600000000000023,399278611360.9469,43988.45446121741
2804,ocm,44.187149534234926,32.30000000000001,1.53,12.3,26.88428571428572,1610.952380952381,12025.590551181102,25.4,399278611360.94696,43988.45446121741
2805,ocm,44.187149534234926,32.39999999999998,1.53,12.3,26.88428571428572,1584.0,12077.075098814234,25.299999999999986,399278611360.94696,43988.45446121741
2806,ocm,44.187149534234926,32.5,1.53,12.3,26.88428571428572,1557.5,12128.968253968258,25.19999999999999,399278611360.94696,43988.45446121741
2807,ocm,44.187149534234926,32.60000000000002,1.53,12.3,26.88428571428572,1519.0,12230.000000000004,24.999999999999993,399278611360.94696,43988.45446121741
2808,ocm,44.187149534234926,32.69999999999999,1.53,12.3,26.88428571428572,1491.0,12283.13253012049,24.899999999999977,399278611360.94696,43988.45446121741
2809,ocm,44.187149534234926,32.80000000000001,1.53,12.300000000000002,26.88428571428572,1465.5,12336.693548387098,24.799999999999997,399278611360.94696,43988.454461217414
2810,ocm,44.187149534234926,32.89999999999998,1.5299999999999998,12.3,26.884285714285717,1439.0,12390.688259109318,24.699999999999985,399278611360.9469,43988.45446121741
2811,ocm,44.187149534234926,33.0,1.53,12.3,26.88428571428572,1400.0,12495.918367346945,24.499999999999982,399278611360.94696,43988.45446121741
2812,ocm,44.187149534234926,33.10000000000002,1.53,12.3,26.88428571428572,1379.5,12551.229508196722,24.399999999999995,399278611360.94696,43988.45446121741
2813,ocm,44.187149534234926,33.19999999999999,1.53,12.3,26.88428571428572,1359.4761904761904,12597.154357931524,24.319047619047623,399278611360.94696,43988.45446121741
2814,ocm,44.187149534234926,33.30000000000001,1.53,12.3,26.88428571428572,1324.0,12715.767634854763,24.100000000000016,399278611360.94696,43988.45446121741
2815,ocm,44.187149534234926,33.39999999999998,1.53,12.3,26.88428571428572,1300.5,12772.916666666655,24.000000000000018,399278611360.94696,43988.45446121741
2816,ocm,44.187149534234926,33.5,1.53,12.300000000000002,26.88428571428572,1283.3333333333333,12830.543933054403,23.899999999999977,399278611360.94696,43988.454461217414
2817,ocm,44.187149534234926,33.60000000000002,1.53,12.3,26.88428571428572,1265.7142857142858,12888.655462184877,23.799999999999994,399278611360.94696,43988.45446121741
2818,ocm,44.187149534234926,33.69999999999999,1.53,12.3,26.88428571428572,1243.5,12947.257383966244,23.7,399278611360.94696,43988.45446121741
2819,ocm,44.187149534234926,33.80000000000001,1.53,12.3,26.88428571428572,1218.888888888889,13061.702127659584,23.499999999999982,399278611360.94696,43988.45446121741
2820,ocm,44.187149534234926,33.89999999999998,1.5300000000000002,12.3,26.884285714285724,1201.909090909091,13121.794871794877,23.399999999999988,399278611360.94696,43988.45446121741
2821,ocm,44.187149534234926,34.0,1.53,12.3,26.88428571428572,1188.0,13171.136421994785,23.320000000000007,399278611360.94696,43988.45446121741
2822,ocm,44.187149534234926,34.10000000000002,1.53,12.3,26.88428571428572,1167.5,13243.534482758614,23.200000000000014,399278611360.94696,43988.45446121741
2823,ocm,44.187149534234926,34.19999999999999,1.53,12.3,26.88428571428572,1156.0,13296.371731716557,23.11538461538462,399278611360.94696,43988.45446121741
2824,ocm,44.187149534234926,34.30000000000001,1.53,12.3,26.88428571428572,1134.857142857143,13404.916732214047,22.935714285714294,399278611360.94696,43988.45446121741
2825,ocm,44.187149534234926,34.39999999999998,1.53,12.3,26.88428571428572,1113.857142857143,13492.087176787492,22.795238095238087,399278611360.94696,43988.45446121741
2826,ocm,44.187149534234926,34.5,1.53,12.3,26.88428571428572,1091.0,13612.831858407082,22.59999999999999,399278611360.94696,43988.45446121741
2827,ocm,44.187149534234926,34.60000000000002,1.53,12.3,26.88428571428572,1078.0,13677.777777777768,22.500000000000014,399278611360.94696,43988.45446121741
2828,ocm,44.187149534234926,34.69999999999999,1.53,12.3,26.88428571428572,1065.5,13743.303571428563,22.40000000000001,399278611360.94696,43988.45446121741
2829,ocm,44.187149534234926,34.80000000000001,1.53,12.3,26.88428571428572,1053.5,13809.417040358734,22.300000000000015,399278611360.94696,43988.45446121741
2830,ocm,44.187149534234926,34.89999999999998,1.53,12.3,26.88428571428572,1040.0,13876.126126126115,22.200000000000014,399278611360.94696,43988.45446121741
2831,ocm,44.187149534234926,35.0,1.53,12.3,26.88428571428572,1031.5,13943.438914027138,22.100000000000016,399278611360.94696,43988.45446121741
2832,ocm,44.187149534234926,35.10000000000002,1.53,12.300000000000002,26.88428571428572,1020.5,14011.363636363627,22.000000000000014,399278611360.94696,43988.454461217414
2833,ocm,44.187149534234926,35.19999999999999,1.53,12.3,26.88428571428572,1013.125,14015.909090909101,21.999999999999982,399278611360.94696,43988.45446121741
2834,ocm,44.187149534234926,35.30000000000001,1.53,12.3,26.88428571428572,1004.0,14084.47488584474,21.900000000000013,399278611360.94696,43988.45446121741
2835,ocm,44.187149534234926,35.39999999999998,1.53,12.3,26.88428571428572,996.5,14153.669724770649,21.799999999999986,399278611360.94696,43988.45446121741
2836,ocm,44.187149534234926,35.5,1.53,12.3,26.88428571428572,992.0,14158.256880733938,21.80000000000001,399278611360.94696,43988.45446121741
2837,ocm,44.187149534234926,35.60000000000002,1.53,12.3,26.88428571428572,972.2592592592592,14228.110599078342,21.7,399278611360.94696,43988.45446121741
2838,ocm,44.187149534234926,35.69999999999999,1.53,12.3,26.88428571428572,926.0,14298.611111111115,21.59999999999999,399278611360.94696,43988.45446121741
2839,ocm,44.187149534234926,35.80000000000001,1.5300000000000002,12.3,26.884285714285724,889.8636363636364,14369.76744186046,21.500000000000004,399278611360.94696,43988.45446121741
2840,ocm,44.187149534234926,35.89999999999998,1.53,12.3,26.88428571428572,848.1315789473684,14441.588785046739,21.39999999999998,399278611360.94696,43988.45446121741
2841,ocm,44.187149534234926,36.0,1.53,12.3,26.88428571428572,806.5,14514.084507042262,21.299999999999986,399278611360.94696,43988.45446121741
2842,ocm,44.187149534234926,36.10000000000002,1.53,12.3,26.88428571428572,776.16,14587.264150943389,21.20000000000001,399278611360.94696,43988.454461217414
2843,ocm,44.187149534234926,36.19999999999999,1.5299999999999998,12.3,26.884285714285717,732.0689655172414,14661.137440758286,21.10000000000001,399278611360.9469,43988.45446121741
2844,ocm,44.187149534234926,36.30000000000001,1.5299999999999998,12.3,26.884285714285717,703.0,14735.714285714286,21.0,399278611360.9469,43988.45446121741
2845,ocm,44.187149534234926,36.39999999999998,1.53,12.3,26.88428571428572,665.5,14811.004784688994,20.9,399278611360.94696,43988.45446121741
2846,ocm,44.187149534234926,36.5,1.53,12.3,26.88428571428572,634.0,14887.019230769232,20.799999999999994,399278611360.94696,43988.45446121741
2847,ocm,44.187149534234926,36.60000000000002,1.53,12.3,26.88428571428572,601.4444444444445,14963.768115942039,20.69999999999998,399278611360.94696,43988.45446121741
2848,ocm,44.187149534234926,36.69999999999999,1.53,12.3,26.88428571428572,573.6,15041.26213592233,20.599999999999998,399278611360.94696,43988.45446121741
2849,ocm,44.187149534234926,36.80000000000001,1.53,12.3,26.88428571428572,540.1052631578947,15119.51219512195,20.5,399278611360.94696,43988.45446121741
2850,ocm,44.187149534234926,36.89999999999998,1.53,12.3,26.88428571428572,516.0,15198.529411764704,20.4,399278611360.94696,43988.45446121741
2851,ocm,44.187149534234926,37.0,1.53,12.3,26.88428571428572,488.0,15278.3251231527,20.300000000000008,399278611360.94696,43988.45446121741
2852,ocm,44.187149534234926,37.10000000000002,1.53,12.3,26.88428571428572,463.0,15358.910891089114,20.199999999999996,399278611360.94696,43988.454461217414
2853,ocm,44.187149534234926,37.19999999999999,1.53,12.3,26.88428571428572,434.5,15440.298507462696,20.099999999999984,399278611360.94696,43988.45446121741
2854,ocm,44.187149534234926,37.30000000000001,1.53,12.3,26.88428571428572,411.94117647058823,15522.500000000015,19.999999999999982,399278611360.94696,43988.45446121741
2855,ocm,44.187149534234926,37.39999999999998,1.53,12.3,26.88428571428572,388.0,15605.52763819095,19.900000000000006,399278611360.94696,43988.45446121741
2856,ocm,44.187149534234926,37.5,1.5300000000000002,12.3,26.884285714285724,366.5,15689.393939393933,19.800000000000008,399278611360.94696,43988.45446121741
2857,ocm,44.187149534234926,37.60000000000002,1.53,12.3,26.88428571428572,346.5,15774.111675126906,19.699999999999996,399278611360.94696,43988.45446121741
2858,ocm,44.187149534234926,37.69999999999999,1.53,12.300000000000002,26.88428571428572,326.5,15859.693877551023,19.599999999999994,399278611360.94696,43988.454461217414
2859,ocm,44.187149534234926,37.80000000000001,1.53,12.3,26.88428571428572,307.5,15946.153846153857,19.499999999999982,399278611360.94696,43988.45446121741
2860,ocm,44.187149534234926,37.89999999999998,1.53,12.3,26.88428571428572,287.0,16033.50515463916,19.400000000000013,399278611360.94696,43988.45446121741
2861,ocm,44.187149534234926,38.0,1.53,12.3,26.88428571428572,272.0,16121.761658031086,19.3,399278611360.94696,43988.45446121741
2862,ocm,44.187149534234926,38.10000000000002,1.5300000000000002,12.3,26.884285714285724,251.0,16210.937499999998,19.200000000000003,399278611360.94696,43988.45446121741
2863,ocm,44.187149534234926,38.19999999999999,1.53,12.3,26.88428571428572,236.5,16301.04712041886,19.099999999999984,399278611360.94696,43988.45446121741
2864,ocm,44.187149534234926,38.30000000000001,1.53,12.3,26.88428571428572,218.6,16392.105263157904,18.999999999999986,399278611360.94696,43988.45446121741
2865,ocm,44.187149534234926,38.39999999999998,1.53,12.3,26.88428571428572,203.0,16484.12698412699,18.899999999999988,399278611360.94696,43988.45446121741
2866,ocm,44.187149534234926,38.5,1.53,12.3,26.88428571428572,195.5,16489.417989417983,18.900000000000006,399278611360.94696,43988.45446121741
2867,ocm,44.187149534234926,38.60000000000002,1.53,12.3,26.88428571428572,181.5,16582.446808510635,18.800000000000004,399278611360.94696,43988.45446121741
2868,ocm,44.187149534234926,38.69999999999999,1.53,12.300000000000002,26.88428571428572,166.66666666666666,16676.470588235297,18.699999999999996,399278611360.94696,43988.454461217414
2869,ocm,44.187149534234926,38.80000000000001,1.53,12.300000000000002,26.88428571428572,152.5,16771.50537634408,18.600000000000005,399278611360.94696,43988.454461217414
2870,ocm,44.187149534234926,38.89999999999998,1.53,12.3,26.88428571428572,140.5,16867.567567567556,18.50000000000001,399278611360.94696,43988.45446121741
2871,ocm,44.187149534234926,39.0,1.53,12.3,26.88428571428572,134.0,16872.972972972988,18.499999999999982,399278611360.94696,43988.45446121741
2872,ocm,44.187149534234926,39.10000000000002,1.53,12.300000000000002,26.88428571428572,121.5,16970.10869565218,18.399999999999995,399278611360.94696,43988.454461217414
2873,ocm,44.187149534234926,39.19999999999999,1.53,12.3,26.88428571428572,108.88888888888889,17068.306010928944,18.30000000000002,399278611360.94696,43988.45446121741
2874,ocm,44.187149534234926,39.30000000000001,1.53,12.3,26.88428571428572,95.0,17167.582417582427,18.19999999999999,399278611360.94696,43988.45446121741
2875,ocm,44.187149534234926,39.39999999999998,1.53,12.300000000000002,26.88428571428572,85.5,17267.95580110496,18.10000000000001,399278611360.94696,43988.454461217414
2876,ocm,44.187149534234926,39.5,1.53,12.3,26.88428571428572,79.0,17273.480662983435,18.09999999999999,399278611360.94696,43988.45446121741
2877,ocm,44.187149534234926,39.60000000000002,1.5300000000000002,12.3,26.884285714285724,70.0,17279.005524861877,18.1,399278611360.94696,43988.45446121741
2878,ocm,44.187149534234926,39.69999999999999,1.53,12.300000000000002,26.88428571428572,61.5,17380.555555555562,17.99999999999999,399278611360.94696,43988.454461217414
2879,ocm,44.187149534234926,39.80000000000001,1.53,12.3,26.88428571428572,55.0,17386.11111111112,17.99999999999999,399278611360.94696,43988.45446121741
2880,ocm,44.187149534234926,39.89999999999998,1.53,12.3,26.88428571428572,48.0,17391.666666666664,18.0,399278611360.94696,43988.45446121741
2881,ocm,44.187149534234926,40.0,1.53,12.3,26.88428571428572,39.5,17397.222222222215,18.000000000000007,399278611360.94696,43988.45446121741
2882,ocm,44.187149534234926,40.10000000000002,1.53,12.3,26.88428571428572,22.285714285714285,17500.000000000015,17.899999999999984,399278611360.94696,43988.45446121741
2883,ocm,44.187149534234926,40.19999999999999,1.53,12.300000000000002,26.88428571428572,7.75,17505.58659217877,17.9,399278611360.94696,43988.454461217414
2884,ocm,49.74658006446841,14.699999999999989,1.51,14.92,32.18457142857143,36.0,5058.875219683651,56.90000000000004,122102057730.18228,40587.76124729059
2885,ocm,49.74658006446841,14.800000000000011,1.51,14.919999999999998,32.18457142857143,36.6,5060.632688927945,56.89999999999998,122102057730.18228,40587.76124729059
2886,ocm,49.74658006446841,14.899999999999977,1.51,14.92,32.18457142857143,45.0,5080.246913580248,56.69999999999998,122102057730.18228,40587.76124729059
2887,ocm,49.74658006446841,15.0,1.51,14.92,32.18457142857143,47.5,5090.989399293287,56.59999999999999,122102057730.18228,40587.76124729059
2888,ocm,49.74658006446841,15.199999999999989,1.51,14.92,32.18457142857143,61.5,5121.669626998225,56.29999999999998,122102057730.18228,40587.76124729059
2889,ocm,49.74658006446841,15.300000000000011,1.51,14.92,32.18457142857143,72.5,5141.711229946527,56.09999999999996,122102057730.18228,40587.76124729059
2890,ocm,49.74658006446841,15.399999999999977,1.51,14.92,32.18457142857143,76.0,5171.146953405019,55.799999999999976,122102057730.18228,40587.76124729059
2891,ocm,49.74658006446841,15.5,1.51,14.92,32.18457142857143,77.5,5172.939068100355,55.80000000000003,122102057730.18228,40587.76124729059
2892,ocm,49.74658006446841,15.699999999999989,1.51,14.92,32.18457142857143,82.5,5232.789855072466,55.199999999999974,122102057730.18228,40587.76124729059
2893,ocm,49.74658006446841,15.800000000000011,1.51,14.919999999999998,32.18457142857143,110.7,5292.128092515858,54.600000000000044,122102057730.18228,40587.76124729059
2894,ocm,49.74658006446841,15.899999999999977,1.51,14.92,32.18457142857143,97.5,5293.956043956044,54.599999999999994,122102057730.1823,40587.76124729059
2895,ocm,49.74658006446841,16.0,1.51,14.92,32.18457142857143,120.5,5329.958444612068,54.250000000000014,122102057730.18228,40587.76124729059
2896,ocm,49.74658006446841,16.19999999999999,1.51,14.92,32.18457142857143,125.0,5378.252788104084,53.80000000000005,122102057730.18228,40587.76124729059
2897,ocm,49.74658006446841,16.30000000000001,1.51,14.92,32.18457142857143,126.5,5400.186567164183,53.59999999999996,122102057730.18228,40587.76124729059
2898,ocm,49.74658006446841,16.399999999999977,1.51,14.92,32.18457142857143,157.75,5483.9015151515105,52.80000000000004,122102057730.18228,40587.76124729059
2899,ocm,49.74658006446841,16.5,1.51,14.92,32.18457142857143,141.69230769230768,5472.261581257122,52.930769230769215,122102057730.18228,40587.76124729058
2900,ocm,49.74658006446841,16.600000000000023,1.51,14.92,32.18457142857143,140.0,5487.689393939393,52.800000000000004,122102057730.1823,40587.76124729059
2901,ocm,49.74658006446841,16.80000000000001,1.51,14.92,32.18457142857143,171.5,5592.097774901242,51.85000000000001,122102057730.18228,40587.76124729059
2902,ocm,49.74658006446841,16.899999999999977,1.51,14.92,32.18457142857143,173.5,5604.836150048914,51.750000000000014,122102057730.18228,40587.76124729059
2903,ocm,49.74658006446841,17.0,1.51,14.919999999999998,32.18457142857143,199.3,5678.082191780817,51.100000000000044,122102057730.18228,40587.76124729059
2904,ocm,49.74658006446841,17.100000000000023,1.51,14.92,32.18457142857143,189.14285714285714,5680.03913894325,51.09999999999999,122102057730.18228,40587.76124729059
2905,ocm,49.74658006446841,17.19999999999999,1.51,14.92,32.18457142857143,191.42857142857142,5694.867102613894,50.98571428571428,122102057730.18228,40587.76124729059
2906,ocm,49.74658006446841,17.30000000000001,1.51,14.92,32.18457142857143,216.0,5774.369091947186,50.30000000000003,122102057730.1823,40587.76124729059
2907,ocm,49.74658006446841,17.399999999999977,1.51,14.92,32.18457142857143,245.5,5846.076458752516,49.69999999999997,122102057730.1823,40587.76124729059
2908,ocm,49.74658006446841,17.5,1.51,14.92,32.18457142857143,233.5,5848.0885311871225,49.699999999999996,122102057730.18228,40587.76124729059
2909,ocm,49.74658006446841,17.600000000000023,1.51,14.92,32.18457142857143,260.0,5913.5647619205265,49.16666666666671,122102057730.1823,40587.76124729059
2910,ocm,49.74658006446841,17.69999999999999,1.51,14.92,32.18457142857143,288.0,5984.5679012345645,48.60000000000002,122102057730.18228,40587.76124729059
2911,ocm,49.74658006446841,17.80000000000001,1.51,14.919999999999998,32.18457142857143,276.85,5983.5598862728475,48.625000000000014,122102057730.18228,40587.76124729059
2912,ocm,49.74658006446841,17.899999999999977,1.5099999999999998,14.920000000000002,32.18457142857143,331.5,6073.767388351547,47.91956521739131,122102057730.18228,40587.76124729059
2913,ocm,49.74658006446841,18.0,1.51,14.92,32.18457142857143,422.7549019607843,6167.739370229695,47.20588235294119,122102057730.18227,40587.76124729059
2914,ocm,49.74658006446841,18.100000000000023,1.51,14.92,32.18457142857143,491.76,6210.021321961619,46.900000000000006,122102057730.18228,40587.76124729059
2915,ocm,49.74658006446841,18.19999999999999,1.51,14.92,32.18457142857143,512.5,6252.145922746781,46.59999999999999,122102057730.18228,40587.76124729059
2916,ocm,49.74658006446841,18.30000000000001,1.51,14.92,32.18457142857143,514.5,6281.249999999995,46.400000000000034,122102057730.18228,40587.76124729059
2917,ocm,49.74658006446841,18.399999999999977,1.51,14.92,32.18457142857143,517.0,6296.976241900644,46.30000000000002,122102057730.18228,40587.76124729059
2918,ocm,49.74658006446841,18.5,1.51,14.92,32.18457142857143,541.0,6354.030501089325,45.9,122102057730.18228,40587.76124729059
2919,ocm,49.74658006446841,18.600000000000023,1.51,14.919999999999998,32.18457142857143,528.5,6356.209150326795,45.90000000000001,122102057730.18228,40587.76124729059
2920,ocm,49.74658006446841,18.69999999999999,1.51,14.92,32.18457142857143,557.5,6414.285714285712,45.500000000000014,122102057730.18228,40587.76124729059
2921,ocm,49.74658006446841,18.80000000000001,1.51,14.92,32.18457142857143,559.0,6430.616740088109,45.39999999999998,122102057730.18228,40587.76124729059
2922,ocm,49.74658006446841,18.899999999999977,1.51,14.92,32.18457142857143,584.1176470588235,6490.000000000004,44.999999999999964,122102057730.18228,40587.76124729059
2923,ocm,49.74658006446841,19.0,1.51,14.92,32.18457142857143,607.625,6551.275720384081,44.61249999999998,122102057730.18228,40587.76124729059
2924,ocm,49.74658006446841,19.19999999999999,1.51,14.92,32.18457142857143,629.0769230769231,6614.253393665159,44.199999999999996,122102057730.18228,40587.76124729058
2925,ocm,49.74658006446841,19.30000000000001,1.51,14.92,32.18457142857143,614.5,6616.515837104074,44.19999999999998,122102057730.18228,40587.76124729059
