,Time,PET
292,2.93e-10,4.2393085883828316e-16
293,2.94e-10,4.214070804154886e-16
294,2.95e-10,4.257224403200795e-16
295,2.96e-10,4.233139684833157e-16
296,2.97e-10,4.1488588751946167e-16
297,2.98e-10,4.326746611524705e-16
298,2.99e-10,3.9957434372349137e-16
299,3e-10,4.2773258729388813e-16
300,3.0100000000000005e-10,4.3954977558124406e-16
301,3.0200000000000004e-10,4.1243585570477776e-16
302,3.0300000000000004e-10,4.0530394323471357e-16
303,3.0400000000000004e-10,4.396220497816668e-16
304,3.0500000000000003e-10,4.2894459121373196e-16
305,3.0600000000000003e-10,4.3619783641662874e-16
306,3.07e-10,4.3112613335089074e-16
307,3.08e-10,4.334037286942224e-16
308,3.09e-10,4.383461731876434e-16
309,3.1e-10,4.232325148584655e-16
310,3.11e-10,4.3930147856240887e-16
311,3.12e-10,4.327936126857927e-16
312,3.13e-10,4.3821801264030755e-16
313,3.14e-10,4.3572645158322617e-16
314,3.1500000000000005e-10,4.293395798414313e-16
315,3.1600000000000005e-10,4.248878364291018e-16
316,3.1700000000000004e-10,4.279255560713006e-16
317,3.1800000000000004e-10,4.49228391999078e-16
318,3.1900000000000004e-10,4.503030423886646e-16
319,3.2000000000000003e-10,4.313487418520964e-16
320,3.2100000000000003e-10,4.428531810513938e-16
321,3.22e-10,4.56749625455845e-16
322,3.23e-10,4.460838384586865e-16
323,3.24e-10,4.320127396797237e-16
324,3.25e-10,4.451799715389166e-16
325,3.26e-10,4.4062113963142436e-16
326,3.27e-10,4.268208987889925e-16
327,3.28e-10,4.499924309168577e-16
328,3.29e-10,4.445629885488539e-16
329,3.3000000000000005e-10,4.221087864265399e-16
330,3.3100000000000005e-10,4.352938104450336e-16
331,3.3200000000000004e-10,4.58840768792286e-16
332,3.3300000000000004e-10,4.519020694267062e-16
333,3.3400000000000004e-10,4.532915454255597e-16
334,3.3500000000000003e-10,4.550179749893403e-16
335,3.3600000000000003e-10,4.520769671651016e-16
336,3.37e-10,4.684572706975557e-16
337,3.38e-10,4.847067104890299e-16
338,3.39e-10,4.607314708983526e-16
339,3.4e-10,4.538909164400251e-16
340,3.41e-10,4.488966498089196e-16
341,3.42e-10,4.597001717123124e-16
342,3.43e-10,4.864330258211858e-16
343,3.44e-10,4.748990625699643e-16
344,3.4500000000000005e-10,4.480462198918113e-16
345,3.4600000000000005e-10,4.47595659075793e-16
346,3.4700000000000004e-10,4.486524484781532e-16
347,3.4800000000000004e-10,4.606431683519309e-16
348,3.4900000000000004e-10,4.531446318904661e-16
349,3.5000000000000003e-10,4.721646697702812e-16
350,3.5100000000000003e-10,4.420701670836564e-16
351,3.52e-10,4.3218011822407514e-16
352,3.53e-10,4.771851259557371e-16
353,3.54e-10,4.478360573202144e-16
354,3.55e-10,4.718045090020354e-16
355,3.56e-10,4.613053358262799e-16
356,3.57e-10,4.574674936222191e-16
357,3.58e-10,4.6115157536949e-16
358,3.5900000000000005e-10,4.609460473940334e-16
359,3.6000000000000005e-10,4.630052161669551e-16
360,3.6100000000000005e-10,4.730756167775787e-16
361,3.6200000000000004e-10,4.668048182984684e-16
362,3.6300000000000004e-10,4.626323510022461e-16
363,3.6400000000000004e-10,4.738702093346961e-16
364,3.6500000000000003e-10,4.629798080416221e-16
365,3.6600000000000003e-10,4.722595230501088e-16
366,3.67e-10,4.753737388661741e-16
367,3.68e-10,4.728597172291278e-16
368,3.69e-10,4.673459655151116e-16
369,3.7e-10,4.693326937576085e-16
370,3.71e-10,4.517391084470272e-16
371,3.72e-10,4.918371417541189e-16
372,3.73e-10,4.751011347456318e-16
373,3.7400000000000005e-10,4.80936832175353e-16
374,3.7500000000000005e-10,4.663491429881775e-16
375,3.7600000000000005e-10,4.72369702065718e-16
376,3.7700000000000004e-10,4.88929375210956e-16
377,3.7800000000000004e-10,4.6196756389223e-16
378,3.7900000000000004e-10,4.798644826349017e-16
379,3.8000000000000003e-10,4.781923435988585e-16
380,3.8100000000000003e-10,4.733062405211289e-16
381,3.82e-10,4.938938333701757e-16
382,3.83e-10,4.777928810759352e-16
383,3.84e-10,4.939784232915058e-16
384,3.85e-10,4.927336324375693e-16
385,3.86e-10,4.875022852678668e-16
386,3.87e-10,4.7076602903282e-16
387,3.88e-10,4.702544388100609e-16
388,3.8900000000000005e-10,4.795361300724988e-16
389,3.9000000000000005e-10,4.884212009649532e-16
390,3.9100000000000005e-10,4.895083598911366e-16
391,3.9200000000000004e-10,4.813598019011845e-16
392,3.9300000000000004e-10,4.768656499429274e-16
393,3.9400000000000004e-10,4.921973205423785e-16
394,3.9500000000000003e-10,4.676341489859538e-16
395,3.9600000000000003e-10,4.968334415303011e-16
396,3.97e-10,4.85689343853843e-16
397,3.98e-10,4.868144009327115e-16
398,3.99e-10,4.935201321599875e-16
399,4e-10,4.840391614607376e-16
400,4.01e-10,4.6827601360768665e-16
401,4.02e-10,4.71712206257595e-16
402,4.0300000000000006e-10,4.716146850318151e-16
403,4.0400000000000005e-10,4.915064347454255e-16
404,4.0500000000000005e-10,4.859822240194295e-16
405,4.0600000000000005e-10,4.768084431221171e-16
406,4.0700000000000004e-10,4.838333269490177e-16
407,4.0800000000000004e-10,4.95396259562314e-16
408,4.0900000000000004e-10,4.815971516879459e-16
409,4.1000000000000003e-10,4.858302917898883e-16
410,4.1100000000000003e-10,4.699342418346674e-16
411,4.12e-10,4.737746501214121e-16
412,4.13e-10,4.881738251256595e-16
413,4.14e-10,4.887430666312228e-16
414,4.15e-10,4.821947401922398e-16
415,4.16e-10,4.740470726031641e-16
416,4.17e-10,4.878312110836765e-16
417,4.1800000000000006e-10,5.094281122374059e-16
418,4.1900000000000005e-10,4.706019652034433e-16
419,4.2000000000000005e-10,4.858032785798074e-16
420,4.2100000000000005e-10,4.767015884149184e-16
421,4.2200000000000004e-10,4.895437900780953e-16
422,4.2300000000000004e-10,5.00687428664184e-16
423,4.2400000000000004e-10,4.778703685916664e-16
424,4.2500000000000003e-10,5.000701886717092e-16
425,4.2600000000000003e-10,4.933856399062638e-16
426,4.27e-10,4.864865866882239e-16
427,4.28e-10,5.043938091503431e-16
428,4.29e-10,4.915551762169613e-16
429,4.3e-10,4.875841243395092e-16
430,4.31e-10,4.924742501857055e-16
431,4.3200000000000006e-10,5.074133030888886e-16
432,4.3300000000000006e-10,5.148929789826558e-16
433,4.3400000000000005e-10,5.049874576678769e-16
434,4.3500000000000005e-10,4.956806812583427e-16
435,4.3600000000000005e-10,5.154948071704581e-16
436,4.3700000000000004e-10,4.92966123020691e-16
437,4.3800000000000004e-10,5.14361719026561e-16
438,4.3900000000000003e-10,4.969082059400346e-16
439,4.4000000000000003e-10,5.006659163001369e-16
440,4.4100000000000003e-10,5.21472747171345e-16
441,4.42e-10,5.109961108860104e-16
442,4.43e-10,5.07531806557847e-16
443,4.44e-10,5.175433005539345e-16
444,4.45e-10,5.105483565415027e-16
445,4.46e-10,5.040230523945942e-16
446,4.4700000000000006e-10,5.35202704768973e-16
447,4.4800000000000006e-10,5.174252542306986e-16
448,4.4900000000000005e-10,5.323175406112715e-16
449,4.5000000000000005e-10,5.271801507517361e-16
450,4.5100000000000005e-10,5.37261539481965e-16
451,4.5200000000000004e-10,5.217486328671524e-16
452,4.5300000000000004e-10,5.020257179953974e-16
453,4.5400000000000003e-10,5.000150151479368e-16
454,4.5500000000000003e-10,5.290692985675914e-16
455,4.5600000000000003e-10,5.418409726524512e-16
456,4.57e-10,5.371458554535529e-16
457,4.58e-10,5.213276132291887e-16
458,4.59e-10,5.2286170649660055e-16
459,4.6e-10,5.194940154146739e-16
460,4.61e-10,5.154817134121634e-16
461,4.6200000000000006e-10,5.232999801475095e-16
462,4.6300000000000006e-10,5.508360461280066e-16
463,4.6400000000000005e-10,5.393811322293251e-16
464,4.6500000000000005e-10,5.542477939620483e-16
465,4.66e-10,5.306875559879716e-16
466,4.67e-10,5.441901615187961e-16
467,4.68e-10,5.444424504430421e-16
468,4.69e-10,5.470364184826419e-16
469,4.7e-10,5.393520409912507e-16
470,4.71e-10,5.213095719590287e-16
471,4.72e-10,5.254624438126634e-16
472,4.73e-10,5.401645046742082e-16
473,4.74e-10,5.393078910826572e-16
474,4.75e-10,5.284755673955757e-16
475,4.76e-10,5.445326604269968e-16
476,4.77e-10,5.316067828788763e-16
477,4.78e-10,5.16348989740811e-16
478,4.79e-10,5.287098905299759e-16
479,4.8e-10,5.432237428665156e-16
480,4.81e-10,5.423249567881961e-16
481,4.82e-10,5.567207867821839e-16
482,4.83e-10,5.402160958076557e-16
483,4.840000000000001e-10,5.41872321124657e-16
484,4.850000000000001e-10,5.397969280895965e-16
485,4.860000000000001e-10,5.498419822283234e-16
486,4.870000000000001e-10,5.4780127945254435e-16
487,4.880000000000001e-10,5.344677192697627e-16
488,4.890000000000001e-10,5.323086386672367e-16
489,4.900000000000001e-10,5.365245678594229e-16
490,4.910000000000001e-10,5.680053572287338e-16
491,4.920000000000001e-10,5.290698777193996e-16
492,4.930000000000001e-10,5.534142558352596e-16
493,4.940000000000001e-10,5.232443210312955e-16
494,4.95e-10,5.40430997519754e-16
495,4.96e-10,5.356878001253443e-16
496,4.97e-10,5.60644048402745e-16
497,4.98e-10,5.262631826009229e-16
498,4.99e-10,5.290657621491327e-16
499,5e-10,5.207144732250153e-16
500,5.01e-10,5.324391407868259e-16
501,5.02e-10,5.192638309802706e-16
502,5.03e-10,5.202616134565288e-16
503,5.04e-10,5.314440129853267e-16
504,5.05e-10,5.419075924419049e-16
505,5.06e-10,5.246001997715042e-16
506,5.07e-10,5.558263564945471e-16
507,5.08e-10,5.480072384505424e-16
508,5.09e-10,5.487787172281113e-16
509,5.1e-10,5.391726744886657e-16
510,5.11e-10,5.39038911327288e-16
511,5.12e-10,5.382302025637483e-16
512,5.130000000000001e-10,5.625596248960879e-16
513,5.140000000000001e-10,5.352187929390774e-16
514,5.150000000000001e-10,5.539238279820873e-16
515,5.160000000000001e-10,5.520083738940411e-16
516,5.170000000000001e-10,5.522812180550457e-16
517,5.180000000000001e-10,5.676366451840376e-16
518,5.190000000000001e-10,5.502847619970625e-16
519,5.200000000000001e-10,5.483910916341447e-16
520,5.210000000000001e-10,5.751849347935959e-16
521,5.220000000000001e-10,5.427300781350923e-16
522,5.230000000000001e-10,5.712091960520884e-16
523,5.24e-10,5.803001666855573e-16
524,5.25e-10,5.69665245252141e-16
525,5.26e-10,5.651236919252769e-16
526,5.27e-10,5.725260609664645e-16
527,5.28e-10,5.861176788466384e-16
528,5.29e-10,5.810250535147855e-16
529,5.3e-10,5.657091511688988e-16
530,5.31e-10,5.772126719419685e-16
531,5.32e-10,5.659182508493901e-16
532,5.33e-10,5.5157529221094405e-16
533,5.34e-10,5.72229281578171e-16
534,5.35e-10,5.830111074350696e-16
535,5.36e-10,5.629345149682645e-16
536,5.37e-10,5.761568941496412e-16
537,5.38e-10,5.689396972951376e-16
538,5.39e-10,5.730254876200102e-16
539,5.4e-10,5.480778996519587e-16
540,5.41e-10,5.482586862379025e-16
541,5.420000000000001e-10,5.809232904920124e-16
542,5.430000000000001e-10,5.5444445352334545e-16
543,5.440000000000001e-10,5.6891618967999e-16
544,5.450000000000001e-10,5.482319802454044e-16
545,5.460000000000001e-10,5.488481001644595e-16
546,5.470000000000001e-10,5.683890259411273e-16
547,5.480000000000001e-10,5.758392141763932e-16
548,5.490000000000001e-10,5.556071700422202e-16
549,5.500000000000001e-10,5.586333181215601e-16
550,5.510000000000001e-10,5.730128330565304e-16
551,5.520000000000001e-10,5.799948545631648e-16
552,5.530000000000001e-10,5.682950950921456e-16
553,5.54e-10,5.866917455095383e-16
554,5.55e-10,5.663548300263061e-16
555,5.56e-10,5.856870224997996e-16
556,5.57e-10,5.742248710878871e-16
557,5.58e-10,5.788938682684375e-16
558,5.59e-10,5.724203998982378e-16
559,5.6e-10,6.00167646268251e-16
560,5.61e-10,5.949864725940488e-16
561,5.62e-10,6.019985979385763e-16
562,5.63e-10,5.913767895928415e-16
563,5.64e-10,5.885718535786519e-16
564,5.65e-10,5.742528308269156e-16
565,5.66e-10,5.912693643480228e-16
566,5.67e-10,6.00600144343164e-16
567,5.68e-10,6.03793130307224e-16
568,5.69e-10,5.84588234336658e-16
569,5.7e-10,5.989478216136602e-16
570,5.71e-10,6.0044911192798e-16
571,5.720000000000001e-10,5.980938494641072e-16
572,5.730000000000001e-10,6.081938652527398e-16
573,5.740000000000001e-10,6.035572171017659e-16
574,5.750000000000001e-10,6.114243949892191e-16
575,5.760000000000001e-10,6.03434473283975e-16
576,5.770000000000001e-10,5.819641585501474e-16
577,5.780000000000001e-10,5.914207472777552e-16
578,5.790000000000001e-10,5.93219591579256e-16
579,5.800000000000001e-10,6.195868586356704e-16
580,5.810000000000001e-10,5.961688612349448e-16
581,5.820000000000001e-10,5.825983603744212e-16
582,5.830000000000001e-10,6.168869030934267e-16
583,5.84e-10,6.058066552163917e-16
584,5.85e-10,6.179502136308929e-16
585,5.86e-10,6.146305898967407e-16
586,5.87e-10,5.91069787857678e-16
587,5.88e-10,6.215353612952762e-16
588,5.89e-10,6.084984369004164e-16
589,5.9e-10,6.061544325119738e-16
590,5.91e-10,6.227490347614097e-16
591,5.92e-10,6.184506593984878e-16
592,5.93e-10,6.185532202869908e-16
593,5.94e-10,6.144660635555134e-16
594,5.95e-10,6.302391664126158e-16
595,5.96e-10,6.002603529484428e-16
596,5.97e-10,6.027978016021056e-16
597,5.98e-10,6.138061082085508e-16
598,5.99e-10,6.291970230343702e-16
599,6e-10,6.204240867303066e-16
600,6.010000000000001e-10,6.193565094055683e-16
601,6.020000000000001e-10,6.001281999761776e-16
602,6.030000000000001e-10,6.232168791250634e-16
603,6.040000000000001e-10,6.290387322527807e-16
604,6.050000000000001e-10,6.230734344716119e-16
605,6.060000000000001e-10,6.30908380210977e-16
606,6.070000000000001e-10,6.189683930946978e-16
607,6.080000000000001e-10,6.262183536098751e-16
608,6.090000000000001e-10,6.246282123222101e-16
609,6.100000000000001e-10,6.217033443803305e-16
610,6.110000000000001e-10,6.169215268772566e-16
611,6.120000000000001e-10,6.193345830456385e-16
612,6.130000000000001e-10,6.06945660208591e-16
613,6.14e-10,6.216391371262067e-16
614,6.15e-10,6.232939297749474e-16
615,6.16e-10,6.047554328042705e-16
616,6.17e-10,6.320451327676166e-16
617,6.18e-10,6.254138116460662e-16
618,6.19e-10,6.413823413187145e-16
619,6.2e-10,6.282079379257399e-16
620,6.21e-10,6.368391062391877e-16
621,6.22e-10,6.25905930841915e-16
622,6.23e-10,6.287738862722422e-16
623,6.24e-10,6.551289653760871e-16
